"PASSENGERS","UNIQUE_CARRIER","UNIQUE_CARRIER_NAME","ORIGIN_AIRPORT_ID","ORIGIN","ORIGIN_CITY_NAME","ORIGIN_STATE_ABR","DEST_AIRPORT_ID","DEST","DEST_CITY_NAME","DEST_STATE_ABR","YEAR",
1039.00,"OO","SkyWest Airlines Inc.",11292,"DEN","Denver, CO","CO",10409,"ATY","Watertown, SD","SD",2019,
1043.00,"AX","Trans States Airlines",14457,"RAP","Rapid City, SD","SD",11292,"DEN","Denver, CO","CO",2019,
1048.00,"UA","United Air Lines Inc.",11775,"FSD","Sioux Falls, SD","SD",11292,"DEN","Denver, CO","CO",2019,
1049.00,"OO","SkyWest Airlines Inc.",14457,"RAP","Rapid City, SD","SD",14107,"PHX","Phoenix, AZ","AZ",2019,
1051.00,"YX","Republic Airline",11775,"FSD","Sioux Falls, SD","SD",13930,"ORD","Chicago, IL","IL",2019,
1051.00,"OO","SkyWest Airlines Inc.",10409,"ATY","Watertown, SD","SD",11292,"DEN","Denver, CO","CO",2019,
1055.00,"G4","Allegiant Air",12889,"LAS","Las Vegas, NV","NV",14457,"RAP","Rapid City, SD","SD",2019,
1061.00,"G4","Allegiant Air",12889,"LAS","Las Vegas, NV","NV",14457,"RAP","Rapid City, SD","SD",2019,
1063.00,"G4","Allegiant Air",14457,"RAP","Rapid City, SD","SD",12889,"LAS","Las Vegas, NV","NV",2019,
1066.00,"OO","SkyWest Airlines Inc.",14457,"RAP","Rapid City, SD","SD",14869,"SLC","Salt Lake City, UT","UT",2019,
1075.00,"AX","Trans States Airlines",14457,"RAP","Rapid City, SD","SD",13930,"ORD","Chicago, IL","IL",2019,
1086.00,"AX","Trans States Airlines",13930,"ORD","Chicago, IL","IL",14457,"RAP","Rapid City, SD","SD",2019,
1090.00,"ZW","Air Wisconsin Airlines Corp",13930,"ORD","Chicago, IL","IL",14457,"RAP","Rapid City, SD","SD",2019,
1092.00,"OO","SkyWest Airlines Inc.",10409,"ATY","Watertown, SD","SD",11292,"DEN","Denver, CO","CO",2019,
1096.00,"G4","Allegiant Air",14761,"SFB","Sanford, FL","FL",11775,"FSD","Sioux Falls, SD","SD",2019,
1103.00,"G4","Allegiant Air",14761,"SFB","Sanford, FL","FL",11775,"FSD","Sioux Falls, SD","SD",2019,
1107.00,"OO","SkyWest Airlines Inc.",11292,"DEN","Denver, CO","CO",14457,"RAP","Rapid City, SD","SD",2019,
1110.00,"OO","SkyWest Airlines Inc.",14869,"SLC","Salt Lake City, UT","UT",14457,"RAP","Rapid City, SD","SD",2019,
1111.00,"G7","GoJet Airlines LLC d/b/a United Express",14457,"RAP","Rapid City, SD","SD",13930,"ORD","Chicago, IL","IL",2019,
1113.00,"OO","SkyWest Airlines Inc.",14457,"RAP","Rapid City, SD","SD",14869,"SLC","Salt Lake City, UT","UT",2019,
1115.00,"G4","Allegiant Air",11775,"FSD","Sioux Falls, SD","SD",14761,"SFB","Sanford, FL","FL",2019,
1123.00,"OO","SkyWest Airlines Inc.",14107,"PHX","Phoenix, AZ","AZ",14457,"RAP","Rapid City, SD","SD",2019,
1125.00,"G4","Allegiant Air",14457,"RAP","Rapid City, SD","SD",12889,"LAS","Las Vegas, NV","NV",2019,
1127.00,"G4","Allegiant Air",14457,"RAP","Rapid City, SD","SD",12889,"LAS","Las Vegas, NV","NV",2019,
1128.00,"G4","Allegiant Air",12889,"LAS","Las Vegas, NV","NV",11775,"FSD","Sioux Falls, SD","SD",2019,
1130.00,"AX","Trans States Airlines",13930,"ORD","Chicago, IL","IL",11775,"FSD","Sioux Falls, SD","SD",2019,
1131.00,"G4","Allegiant Air",11775,"FSD","Sioux Falls, SD","SD",14112,"PIE","St. Petersburg, FL","FL",2019,
1131.00,"G4","Allegiant Air",12889,"LAS","Las Vegas, NV","NV",14457,"RAP","Rapid City, SD","SD",2019,
1133.00,"ZW","Air Wisconsin Airlines Corp",14457,"RAP","Rapid City, SD","SD",13930,"ORD","Chicago, IL","IL",2019,
1134.00,"G4","Allegiant Air",11775,"FSD","Sioux Falls, SD","SD",14112,"PIE","St. Petersburg, FL","FL",2019,
1158.00,"AX","Trans States Airlines",13930,"ORD","Chicago, IL","IL",11775,"FSD","Sioux Falls, SD","SD",2019,
1159.00,"AX","Trans States Airlines",11775,"FSD","Sioux Falls, SD","SD",13930,"ORD","Chicago, IL","IL",2019,
1164.00,"ZW","Air Wisconsin Airlines Corp",13930,"ORD","Chicago, IL","IL",14457,"RAP","Rapid City, SD","SD",2019,
1167.00,"G4","Allegiant Air",14112,"PIE","St. Petersburg, FL","FL",11775,"FSD","Sioux Falls, SD","SD",2019,
1171.00,"OO","SkyWest Airlines Inc.",13930,"ORD","Chicago, IL","IL",11775,"FSD","Sioux Falls, SD","SD",2019,
1176.00,"G4","Allegiant Air",14761,"SFB","Sanford, FL","FL",11775,"FSD","Sioux Falls, SD","SD",2019,
1177.00,"ZW","Air Wisconsin Airlines Corp",14457,"RAP","Rapid City, SD","SD",13930,"ORD","Chicago, IL","IL",2019,
1181.00,"YX","Republic Airline",13930,"ORD","Chicago, IL","IL",14457,"RAP","Rapid City, SD","SD",2019,
1181.00,"G4","Allegiant Air",11775,"FSD","Sioux Falls, SD","SD",12889,"LAS","Las Vegas, NV","NV",2019,
1187.00,"G4","Allegiant Air",14112,"PIE","St. Petersburg, FL","FL",11775,"FSD","Sioux Falls, SD","SD",2019,
1195.00,"AX","Trans States Airlines",11292,"DEN","Denver, CO","CO",14457,"RAP","Rapid City, SD","SD",2019,
1198.00,"OO","SkyWest Airlines Inc.",11775,"FSD","Sioux Falls, SD","SD",13930,"ORD","Chicago, IL","IL",2019,
1198.00,"G4","Allegiant Air",14761,"SFB","Sanford, FL","FL",11775,"FSD","Sioux Falls, SD","SD",2019,
1200.00,"G4","Allegiant Air",14082,"PGD","Punta Gorda, FL","FL",11775,"FSD","Sioux Falls, SD","SD",2019,
1203.00,"G4","Allegiant Air",12889,"LAS","Las Vegas, NV","NV",14457,"RAP","Rapid City, SD","SD",2019,
1204.00,"G4","Allegiant Air",12889,"LAS","Las Vegas, NV","NV",14457,"RAP","Rapid City, SD","SD",2019,
1206.00,"G4","Allegiant Air",14112,"PIE","St. Petersburg, FL","FL",11775,"FSD","Sioux Falls, SD","SD",2019,
1208.00,"G7","GoJet Airlines LLC d/b/a United Express",11292,"DEN","Denver, CO","CO",14457,"RAP","Rapid City, SD","SD",2019,
1209.00,"G7","GoJet Airlines LLC d/b/a United Express",13930,"ORD","Chicago, IL","IL",14457,"RAP","Rapid City, SD","SD",2019,
1214.00,"MQ","Envoy Air",13930,"ORD","Chicago, IL","IL",11775,"FSD","Sioux Falls, SD","SD",2019,
1217.00,"AX","Trans States Airlines",11292,"DEN","Denver, CO","CO",14457,"RAP","Rapid City, SD","SD",2019,
1218.00,"AX","Trans States Airlines",11775,"FSD","Sioux Falls, SD","SD",13930,"ORD","Chicago, IL","IL",2019,
1221.00,"G4","Allegiant Air",14457,"RAP","Rapid City, SD","SD",12889,"LAS","Las Vegas, NV","NV",2019,
1229.00,"OO","SkyWest Airlines Inc.",14457,"RAP","Rapid City, SD","SD",14869,"SLC","Salt Lake City, UT","UT",2019,
1236.00,"AX","Trans States Airlines",14457,"RAP","Rapid City, SD","SD",11292,"DEN","Denver, CO","CO",2019,
1237.00,"G4","Allegiant Air",11775,"FSD","Sioux Falls, SD","SD",12892,"LAX","Los Angeles, CA","CA",2019,
1245.00,"G4","Allegiant Air",11775,"FSD","Sioux Falls, SD","SD",14761,"SFB","Sanford, FL","FL",2019,
1246.00,"UA","United Air Lines Inc.",11292,"DEN","Denver, CO","CO",14457,"RAP","Rapid City, SD","SD",2019,
1246.00,"OO","SkyWest Airlines Inc.",11292,"DEN","Denver, CO","CO",10409,"ATY","Watertown, SD","SD",2019,
1246.00,"MQ","Envoy Air",11775,"FSD","Sioux Falls, SD","SD",13930,"ORD","Chicago, IL","IL",2019,
1254.00,"G4","Allegiant Air",14457,"RAP","Rapid City, SD","SD",12889,"LAS","Las Vegas, NV","NV",2019,
1255.00,"G4","Allegiant Air",14112,"PIE","St. Petersburg, FL","FL",11775,"FSD","Sioux Falls, SD","SD",2019,
1257.00,"G4","Allegiant Air",14112,"PIE","St. Petersburg, FL","FL",11775,"FSD","Sioux Falls, SD","SD",2019,
1259.00,"OO","SkyWest Airlines Inc.",10409,"ATY","Watertown, SD","SD",11292,"DEN","Denver, CO","CO",2019,
1261.00,"OO","SkyWest Airlines Inc.",14457,"RAP","Rapid City, SD","SD",13930,"ORD","Chicago, IL","IL",2019,
1264.00,"OO","SkyWest Airlines Inc.",14869,"SLC","Salt Lake City, UT","UT",14457,"RAP","Rapid City, SD","SD",2019,
1280.00,"OO","SkyWest Airlines Inc.",11775,"FSD","Sioux Falls, SD","SD",13930,"ORD","Chicago, IL","IL",2019,
1280.00,"AX","Trans States Airlines",13930,"ORD","Chicago, IL","IL",14457,"RAP","Rapid City, SD","SD",2019,
1282.00,"YX","Republic Airline",13930,"ORD","Chicago, IL","IL",11775,"FSD","Sioux Falls, SD","SD",2019,
1282.00,"OO","SkyWest Airlines Inc.",13930,"ORD","Chicago, IL","IL",14457,"RAP","Rapid City, SD","SD",2019,
1283.00,"OO","SkyWest Airlines Inc.",14457,"RAP","Rapid City, SD","SD",14869,"SLC","Salt Lake City, UT","UT",2019,
1289.00,"G4","Allegiant Air",14761,"SFB","Sanford, FL","FL",11775,"FSD","Sioux Falls, SD","SD",2019,
1292.00,"AX","Trans States Airlines",14457,"RAP","Rapid City, SD","SD",13930,"ORD","Chicago, IL","IL",2019,
1295.00,"AX","Trans States Airlines",14457,"RAP","Rapid City, SD","SD",13930,"ORD","Chicago, IL","IL",2019,
1296.00,"OO","SkyWest Airlines Inc.",14457,"RAP","Rapid City, SD","SD",14869,"SLC","Salt Lake City, UT","UT",2019,
1299.00,"G4","Allegiant Air",12889,"LAS","Las Vegas, NV","NV",11775,"FSD","Sioux Falls, SD","SD",2019,
1304.00,"G4","Allegiant Air",14457,"RAP","Rapid City, SD","SD",12889,"LAS","Las Vegas, NV","NV",2019,
1308.00,"G4","Allegiant Air",11775,"FSD","Sioux Falls, SD","SD",14761,"SFB","Sanford, FL","FL",2019,
1310.00,"OO","SkyWest Airlines Inc.",14457,"RAP","Rapid City, SD","SD",11292,"DEN","Denver, CO","CO",2019,
1311.00,"G4","Allegiant Air",12892,"LAX","Los Angeles, CA","CA",11775,"FSD","Sioux Falls, SD","SD",2019,
1314.00,"G4","Allegiant Air",11775,"FSD","Sioux Falls, SD","SD",14112,"PIE","St. Petersburg, FL","FL",2019,
1315.00,"G4","Allegiant Air",14112,"PIE","St. Petersburg, FL","FL",11775,"FSD","Sioux Falls, SD","SD",2019,
1315.00,"G4","Allegiant Air",11775,"FSD","Sioux Falls, SD","SD",14761,"SFB","Sanford, FL","FL",2019,
1317.00,"G4","Allegiant Air",11775,"FSD","Sioux Falls, SD","SD",12889,"LAS","Las Vegas, NV","NV",2019,
1318.00,"OO","SkyWest Airlines Inc.",14869,"SLC","Salt Lake City, UT","UT",14457,"RAP","Rapid City, SD","SD",2019,
1318.00,"MQ","Envoy Air",13930,"ORD","Chicago, IL","IL",11775,"FSD","Sioux Falls, SD","SD",2019,
1324.00,"OO","SkyWest Airlines Inc.",11292,"DEN","Denver, CO","CO",10409,"ATY","Watertown, SD","SD",2019,
1327.00,"G4","Allegiant Air",11775,"FSD","Sioux Falls, SD","SD",14112,"PIE","St. Petersburg, FL","FL",2019,
1330.00,"G4","Allegiant Air",11775,"FSD","Sioux Falls, SD","SD",14112,"PIE","St. Petersburg, FL","FL",2019,
1332.00,"OO","SkyWest Airlines Inc.",14457,"RAP","Rapid City, SD","SD",14869,"SLC","Salt Lake City, UT","UT",2019,
1339.00,"AX","Trans States Airlines",11775,"FSD","Sioux Falls, SD","SD",11292,"DEN","Denver, CO","CO",2019,
1353.00,"G4","Allegiant Air",11775,"FSD","Sioux Falls, SD","SD",14082,"PGD","Punta Gorda, FL","FL",2019,
1353.00,"G4","Allegiant Air",12889,"LAS","Las Vegas, NV","NV",14457,"RAP","Rapid City, SD","SD",2019,
1356.00,"G4","Allegiant Air",11775,"FSD","Sioux Falls, SD","SD",14112,"PIE","St. Petersburg, FL","FL",2019,
1359.00,"G4","Allegiant Air",14761,"SFB","Sanford, FL","FL",11775,"FSD","Sioux Falls, SD","SD",2019,
1362.00,"MQ","Envoy Air",11775,"FSD","Sioux Falls, SD","SD",13930,"ORD","Chicago, IL","IL",2019,
1367.00,"G4","Allegiant Air",11775,"FSD","Sioux Falls, SD","SD",14761,"SFB","Sanford, FL","FL",2019,
1369.00,"OO","SkyWest Airlines Inc.",14869,"SLC","Salt Lake City, UT","UT",14457,"RAP","Rapid City, SD","SD",2019,
1374.00,"ZW","Air Wisconsin Airlines Corp",13930,"ORD","Chicago, IL","IL",11775,"FSD","Sioux Falls, SD","SD",2019,
1374.00,"OO","SkyWest Airlines Inc.",14120,"PIR","Pierre, SD","SD",11292,"DEN","Denver, CO","CO",2019,
1385.00,"OO","SkyWest Airlines Inc.",14457,"RAP","Rapid City, SD","SD",14869,"SLC","Salt Lake City, UT","UT",2019,
1386.00,"G4","Allegiant Air",14761,"SFB","Sanford, FL","FL",11775,"FSD","Sioux Falls, SD","SD",2019,
1387.00,"AX","Trans States Airlines",14457,"RAP","Rapid City, SD","SD",13930,"ORD","Chicago, IL","IL",2019,
1400.00,"G4","Allegiant Air",14457,"RAP","Rapid City, SD","SD",12889,"LAS","Las Vegas, NV","NV",2019,
1402.00,"ZW","Air Wisconsin Airlines Corp",11775,"FSD","Sioux Falls, SD","SD",13930,"ORD","Chicago, IL","IL",2019,
1403.00,"AX","Trans States Airlines",11292,"DEN","Denver, CO","CO",14457,"RAP","Rapid City, SD","SD",2019,
1415.00,"OO","SkyWest Airlines Inc.",10409,"ATY","Watertown, SD","SD",11292,"DEN","Denver, CO","CO",2019,
1429.00,"EV","ExpressJet Airlines LLC",11775,"FSD","Sioux Falls, SD","SD",13930,"ORD","Chicago, IL","IL",2019,
1430.00,"G4","Allegiant Air",11775,"FSD","Sioux Falls, SD","SD",14761,"SFB","Sanford, FL","FL",2019,
1430.00,"OH","PSA Airlines Inc.",14457,"RAP","Rapid City, SD","SD",11057,"CLT","Charlotte, NC","NC",2019,
1435.00,"G4","Allegiant Air",10466,"AZA","Phoenix, AZ","AZ",14457,"RAP","Rapid City, SD","SD",2019,
1438.00,"OO","SkyWest Airlines Inc.",11292,"DEN","Denver, CO","CO",14120,"PIR","Pierre, SD","SD",2019,
1439.00,"OO","SkyWest Airlines Inc.",14457,"RAP","Rapid City, SD","SD",13930,"ORD","Chicago, IL","IL",2019,
1443.00,"MQ","Envoy Air",13930,"ORD","Chicago, IL","IL",11775,"FSD","Sioux Falls, SD","SD",2019,
1452.00,"G4","Allegiant Air",12889,"LAS","Las Vegas, NV","NV",14457,"RAP","Rapid City, SD","SD",2019,
1455.00,"ZW","Air Wisconsin Airlines Corp",13930,"ORD","Chicago, IL","IL",11775,"FSD","Sioux Falls, SD","SD",2019,
1458.00,"EV","ExpressJet Airlines LLC",13930,"ORD","Chicago, IL","IL",11775,"FSD","Sioux Falls, SD","SD",2019,
1462.00,"AX","Trans States Airlines",13930,"ORD","Chicago, IL","IL",11775,"FSD","Sioux Falls, SD","SD",2019,
1464.00,"YX","Republic Airline",14457,"RAP","Rapid City, SD","SD",11292,"DEN","Denver, CO","CO",2019,
1465.00,"G7","GoJet Airlines LLC d/b/a United Express",14457,"RAP","Rapid City, SD","SD",11292,"DEN","Denver, CO","CO",2019,
1466.00,"YV","Mesa Airlines Inc.",11775,"FSD","Sioux Falls, SD","SD",14107,"PHX","Phoenix, AZ","AZ",2019,
1466.00,"G4","Allegiant Air",14457,"RAP","Rapid City, SD","SD",10466,"AZA","Phoenix, AZ","AZ",2019,
1473.00,"AX","Trans States Airlines",11775,"FSD","Sioux Falls, SD","SD",11292,"DEN","Denver, CO","CO",2019,
1477.00,"G4","Allegiant Air",10466,"AZA","Phoenix, AZ","AZ",11775,"FSD","Sioux Falls, SD","SD",2019,
1482.00,"MQ","Envoy Air",11775,"FSD","Sioux Falls, SD","SD",13930,"ORD","Chicago, IL","IL",2019,
1491.00,"OO","SkyWest Airlines Inc.",13930,"ORD","Chicago, IL","IL",14457,"RAP","Rapid City, SD","SD",2019,
1491.00,"YV","Mesa Airlines Inc.",11775,"FSD","Sioux Falls, SD","SD",14107,"PHX","Phoenix, AZ","AZ",2019,
1492.00,"OO","SkyWest Airlines Inc.",11292,"DEN","Denver, CO","CO",14457,"RAP","Rapid City, SD","SD",2019,
1494.00,"YV","Mesa Airlines Inc.",11775,"FSD","Sioux Falls, SD","SD",14107,"PHX","Phoenix, AZ","AZ",2019,
1500.00,"OO","SkyWest Airlines Inc.",11292,"DEN","Denver, CO","CO",10409,"ATY","Watertown, SD","SD",2019,
1500.00,"YV","Mesa Airlines Inc.",11775,"FSD","Sioux Falls, SD","SD",14107,"PHX","Phoenix, AZ","AZ",2019,
1506.00,"YX","Republic Airline",11292,"DEN","Denver, CO","CO",14457,"RAP","Rapid City, SD","SD",2019,
1511.00,"G4","Allegiant Air",12889,"LAS","Las Vegas, NV","NV",11775,"FSD","Sioux Falls, SD","SD",2019,
1517.00,"G4","Allegiant Air",12892,"LAX","Los Angeles, CA","CA",11775,"FSD","Sioux Falls, SD","SD",2019,
1518.00,"F9","Frontier Airlines Inc.",11775,"FSD","Sioux Falls, SD","SD",11292,"DEN","Denver, CO","CO",2019,
1518.00,"G7","GoJet Airlines LLC d/b/a United Express",11292,"DEN","Denver, CO","CO",14457,"RAP","Rapid City, SD","SD",2019,
1520.00,"DL","Delta Air Lines Inc.",13487,"MSP","Minneapolis, MN","MN",14457,"RAP","Rapid City, SD","SD",2019,
1523.00,"OO","SkyWest Airlines Inc.",14120,"PIR","Pierre, SD","SD",11292,"DEN","Denver, CO","CO",2019,
1524.00,"YV","Mesa Airlines Inc.",11775,"FSD","Sioux Falls, SD","SD",14107,"PHX","Phoenix, AZ","AZ",2019,
1526.00,"F9","Frontier Airlines Inc.",11292,"DEN","Denver, CO","CO",11775,"FSD","Sioux Falls, SD","SD",2019,
1527.00,"YV","Mesa Airlines Inc.",11775,"FSD","Sioux Falls, SD","SD",14107,"PHX","Phoenix, AZ","AZ",2019,
1536.00,"G4","Allegiant Air",11775,"FSD","Sioux Falls, SD","SD",10466,"AZA","Phoenix, AZ","AZ",2019,
1543.00,"G4","Allegiant Air",11775,"FSD","Sioux Falls, SD","SD",12892,"LAX","Los Angeles, CA","CA",2019,
1545.00,"YV","Mesa Airlines Inc.",14107,"PHX","Phoenix, AZ","AZ",11775,"FSD","Sioux Falls, SD","SD",2019,
1548.00,"G4","Allegiant Air",14457,"RAP","Rapid City, SD","SD",12889,"LAS","Las Vegas, NV","NV",2019,
1555.00,"G4","Allegiant Air",11775,"FSD","Sioux Falls, SD","SD",12889,"LAS","Las Vegas, NV","NV",2019,
1555.00,"G4","Allegiant Air",11775,"FSD","Sioux Falls, SD","SD",12889,"LAS","Las Vegas, NV","NV",2019,
1555.00,"G4","Allegiant Air",10466,"AZA","Phoenix, AZ","AZ",14457,"RAP","Rapid City, SD","SD",2019,
1558.00,"ZW","Air Wisconsin Airlines Corp",11775,"FSD","Sioux Falls, SD","SD",13930,"ORD","Chicago, IL","IL",2019,
1563.00,"YV","Mesa Airlines Inc.",14107,"PHX","Phoenix, AZ","AZ",11775,"FSD","Sioux Falls, SD","SD",2019,
1572.00,"OO","SkyWest Airlines Inc.",11292,"DEN","Denver, CO","CO",14120,"PIR","Pierre, SD","SD",2019,
1577.00,"OO","SkyWest Airlines Inc.",11292,"DEN","Denver, CO","CO",14457,"RAP","Rapid City, SD","SD",2019,
1588.00,"G4","Allegiant Air",11775,"FSD","Sioux Falls, SD","SD",14761,"SFB","Sanford, FL","FL",2019,
1589.00,"G4","Allegiant Air",12889,"LAS","Las Vegas, NV","NV",11775,"FSD","Sioux Falls, SD","SD",2019,
1592.00,"9E","Endeavor Air Inc.",11775,"FSD","Sioux Falls, SD","SD",13487,"MSP","Minneapolis, MN","MN",2019,
1593.00,"YV","Mesa Airlines Inc.",14107,"PHX","Phoenix, AZ","AZ",11775,"FSD","Sioux Falls, SD","SD",2019,
1596.00,"9E","Endeavor Air Inc.",13487,"MSP","Minneapolis, MN","MN",11775,"FSD","Sioux Falls, SD","SD",2019,
1598.00,"UA","United Air Lines Inc.",14457,"RAP","Rapid City, SD","SD",11292,"DEN","Denver, CO","CO",2019,
1602.00,"YX","Republic Airline",14457,"RAP","Rapid City, SD","SD",13930,"ORD","Chicago, IL","IL",2019,
1628.00,"YV","Mesa Airlines Inc.",14107,"PHX","Phoenix, AZ","AZ",11775,"FSD","Sioux Falls, SD","SD",2019,
1636.00,"OH","PSA Airlines Inc.",14457,"RAP","Rapid City, SD","SD",11057,"CLT","Charlotte, NC","NC",2019,
1637.00,"YX","Republic Airline",14457,"RAP","Rapid City, SD","SD",11292,"DEN","Denver, CO","CO",2019,
1638.00,"G4","Allegiant Air",14457,"RAP","Rapid City, SD","SD",10466,"AZA","Phoenix, AZ","AZ",2019,
1647.00,"G4","Allegiant Air",14761,"SFB","Sanford, FL","FL",11775,"FSD","Sioux Falls, SD","SD",2019,
1648.00,"G4","Allegiant Air",14457,"RAP","Rapid City, SD","SD",12889,"LAS","Las Vegas, NV","NV",2019,
1650.00,"ZW","Air Wisconsin Airlines Corp",13930,"ORD","Chicago, IL","IL",11775,"FSD","Sioux Falls, SD","SD",2019,
1657.00,"OO","SkyWest Airlines Inc.",11292,"DEN","Denver, CO","CO",14120,"PIR","Pierre, SD","SD",2019,
1661.00,"OO","SkyWest Airlines Inc.",11292,"DEN","Denver, CO","CO",14120,"PIR","Pierre, SD","SD",2019,
1668.00,"YV","Mesa Airlines Inc.",11775,"FSD","Sioux Falls, SD","SD",14107,"PHX","Phoenix, AZ","AZ",2019,
1671.00,"OO","SkyWest Airlines Inc.",14120,"PIR","Pierre, SD","SD",11292,"DEN","Denver, CO","CO",2019,
1673.00,"OO","SkyWest Airlines Inc.",14457,"RAP","Rapid City, SD","SD",11292,"DEN","Denver, CO","CO",2019,
1674.00,"YV","Mesa Airlines Inc.",14107,"PHX","Phoenix, AZ","AZ",11775,"FSD","Sioux Falls, SD","SD",2019,
1683.00,"OO","SkyWest Airlines Inc.",14120,"PIR","Pierre, SD","SD",11292,"DEN","Denver, CO","CO",2019,
1687.00,"G4","Allegiant Air",12889,"LAS","Las Vegas, NV","NV",14457,"RAP","Rapid City, SD","SD",2019,
1688.00,"OO","SkyWest Airlines Inc.",11292,"DEN","Denver, CO","CO",14120,"PIR","Pierre, SD","SD",2019,
1691.00,"YX","Republic Airline",13930,"ORD","Chicago, IL","IL",14457,"RAP","Rapid City, SD","SD",2019,
1692.00,"G7","GoJet Airlines LLC d/b/a United Express",14457,"RAP","Rapid City, SD","SD",11292,"DEN","Denver, CO","CO",2019,
1693.00,"G4","Allegiant Air",10466,"AZA","Phoenix, AZ","AZ",14457,"RAP","Rapid City, SD","SD",2019,
1707.00,"OO","SkyWest Airlines Inc.",11775,"FSD","Sioux Falls, SD","SD",13930,"ORD","Chicago, IL","IL",2019,
1710.00,"G4","Allegiant Air",14457,"RAP","Rapid City, SD","SD",12889,"LAS","Las Vegas, NV","NV",2019,
1713.00,"YX","Republic Airline",14457,"RAP","Rapid City, SD","SD",11292,"DEN","Denver, CO","CO",2019,
1717.00,"DL","Delta Air Lines Inc.",14457,"RAP","Rapid City, SD","SD",13487,"MSP","Minneapolis, MN","MN",2019,
1721.00,"G7","GoJet Airlines LLC d/b/a United Express",14457,"RAP","Rapid City, SD","SD",11292,"DEN","Denver, CO","CO",2019,
1727.00,"OO","SkyWest Airlines Inc.",14120,"PIR","Pierre, SD","SD",11292,"DEN","Denver, CO","CO",2019,
1728.00,"MQ","Envoy Air",11775,"FSD","Sioux Falls, SD","SD",13930,"ORD","Chicago, IL","IL",2019,
1729.00,"OO","SkyWest Airlines Inc.",11292,"DEN","Denver, CO","CO",14120,"PIR","Pierre, SD","SD",2019,
1736.00,"OH","PSA Airlines Inc.",14457,"RAP","Rapid City, SD","SD",11057,"CLT","Charlotte, NC","NC",2019,
1741.00,"MQ","Envoy Air",13930,"ORD","Chicago, IL","IL",11775,"FSD","Sioux Falls, SD","SD",2019,
1743.00,"DL","Delta Air Lines Inc.",14457,"RAP","Rapid City, SD","SD",13487,"MSP","Minneapolis, MN","MN",2019,
1746.00,"G4","Allegiant Air",10466,"AZA","Phoenix, AZ","AZ",14457,"RAP","Rapid City, SD","SD",2019,
1748.00,"OO","SkyWest Airlines Inc.",14457,"RAP","Rapid City, SD","SD",13930,"ORD","Chicago, IL","IL",2019,
1749.00,"OO","SkyWest Airlines Inc.",13930,"ORD","Chicago, IL","IL",11775,"FSD","Sioux Falls, SD","SD",2019,
1752.00,"OH","PSA Airlines Inc.",11057,"CLT","Charlotte, NC","NC",14457,"RAP","Rapid City, SD","SD",2019,
1753.00,"G4","Allegiant Air",14457,"RAP","Rapid City, SD","SD",10466,"AZA","Phoenix, AZ","AZ",2019,
1754.00,"ZW","Air Wisconsin Airlines Corp",13930,"ORD","Chicago, IL","IL",11775,"FSD","Sioux Falls, SD","SD",2019,
1757.00,"G4","Allegiant Air",12889,"LAS","Las Vegas, NV","NV",14457,"RAP","Rapid City, SD","SD",2019,
1758.00,"9E","Endeavor Air Inc.",13487,"MSP","Minneapolis, MN","MN",11775,"FSD","Sioux Falls, SD","SD",2019,
1764.00,"OO","SkyWest Airlines Inc.",13930,"ORD","Chicago, IL","IL",14457,"RAP","Rapid City, SD","SD",2019,
1776.00,"G7","GoJet Airlines LLC d/b/a United Express",11292,"DEN","Denver, CO","CO",14457,"RAP","Rapid City, SD","SD",2019,
1787.00,"OO","SkyWest Airlines Inc.",14120,"PIR","Pierre, SD","SD",11292,"DEN","Denver, CO","CO",2019,
1790.00,"G4","Allegiant Air",14457,"RAP","Rapid City, SD","SD",10466,"AZA","Phoenix, AZ","AZ",2019,
1792.00,"9E","Endeavor Air Inc.",11775,"FSD","Sioux Falls, SD","SD",13487,"MSP","Minneapolis, MN","MN",2019,
1805.00,"OO","SkyWest Airlines Inc.",14457,"RAP","Rapid City, SD","SD",11292,"DEN","Denver, CO","CO",2019,
1808.00,"OO","SkyWest Airlines Inc.",14120,"PIR","Pierre, SD","SD",11292,"DEN","Denver, CO","CO",2019,
1811.00,"F9","Frontier Airlines Inc.",11292,"DEN","Denver, CO","CO",11775,"FSD","Sioux Falls, SD","SD",2019,
1823.00,"G4","Allegiant Air",11775,"FSD","Sioux Falls, SD","SD",14761,"SFB","Sanford, FL","FL",2019,
1824.00,"OO","SkyWest Airlines Inc.",11292,"DEN","Denver, CO","CO",14120,"PIR","Pierre, SD","SD",2019,
1833.00,"F9","Frontier Airlines Inc.",11292,"DEN","Denver, CO","CO",11775,"FSD","Sioux Falls, SD","SD",2019,
1834.00,"YV","Mesa Airlines Inc.",14107,"PHX","Phoenix, AZ","AZ",11775,"FSD","Sioux Falls, SD","SD",2019,
1843.00,"F9","Frontier Airlines Inc.",11775,"FSD","Sioux Falls, SD","SD",11292,"DEN","Denver, CO","CO",2019,
1850.00,"G4","Allegiant Air",14761,"SFB","Sanford, FL","FL",11775,"FSD","Sioux Falls, SD","SD",2019,
1851.00,"YV","Mesa Airlines Inc.",11775,"FSD","Sioux Falls, SD","SD",14107,"PHX","Phoenix, AZ","AZ",2019,
1851.00,"G7","GoJet Airlines LLC d/b/a United Express",11292,"DEN","Denver, CO","CO",14457,"RAP","Rapid City, SD","SD",2019,
